CATEGORY,CONSULATIONS AND GENERAL SERVICE
77334,"Radiation Treatment Devices, Design and Construction (Moulding) in 3D"
77338,Design and Construction of Device for Radiation Therapy
77300,Calculation of Radiotherapy Dose
77469,Intraoperative Radiotherapy
77371,"Radiotherapy Delivery, Steriotactic Radiosurgery, for Cranial Growth per Session"
77321,Radiation Therapy Total Body Port Plan
77778,Prostate Brachytherapy
57155,Uterine Brachytherapy (Insertion of a Device to Deliver Radiation Therapy to the Uterus)
57156,Vaginal Brachytherapy
77770,High Dose Intracavitary Brachytherapy (ICT)
77385,Electron Treatment Delivery (Electron Therapy)
77520,Proton Treatment Delivery (Proton Therapy)
SUBCATEGORY,NUCLEAR MEDICINE INVESTIGATIONS
78315,Bone Scan
78708,Renal Scan
78707,Dimercaptosuccinic Acid Scan (Dmsa)
78454,Myocardial Perfusion Study
78481,Muga/Erna Study (Single)
78483,Muga/Erna Study (Multiple)
78226,Disida Hepatobiliary Study
78267,Merckels' Diverticulum Study
38790,Lymphoscintigraphy
38792,Sentinel Lymph Node
78607,Cerebral Perfusion Study
78608,Nuclear Medicine Study Brain with Metabolic Evaluation
78609,Nuclear Medicine Study Brain with Blood Circulation Evaluation
78071,Parathyroid Scintigraphy
78072,Imaging of Parathyroid with CT and Nuclear Medicine Study
78264,Milk Scan
78012,Thyroid Scan
78018,Iodine 131 Diagnostic Whole Body Scan (WBS)
79005,Iodine 131 Posttherapy Whole Body Scan (WBS)
78806,Galium 67 Scan
78802,MIBG Scan
78805,White Body Scan
78701,Nuclear Medicine Study of Kidney With Assessment of Blood Flow
78710,Nuclear Medicine Study of Kidney
78725,Nuclear Medicine Kidney Function Study
78730,Nuclear Medicine Study of Remaining Urine In Bladder
78740,Nuclear Medicine Backwash of Urine Into Kidney
78761,Nuclear Medicine Study of Testicles And Blood Vessel Flow
78799,Nuclear Medicine Study of Urogenital Systems
78800,Nuclear Medicine Study of Radioactive Material Distribution at Tumor Location
78801,Nuclear Medicine Study of Radioactive Material Distribution at Multiple Tumor Locations
78803,Nuclear Medicine Study of Radioactive Material Distribution
78804,"Nuclear Medicine Study of Radioactive Material Distribution of Whole Body, Requiring 2 or more Days Imaging"
78808,Injection of Radioactive Contrast Material into a Vein for Non-Imaging Gamma Probe
78811,Nuclear Medicine Study Limited Area
78812,Nuclear Medicine Imaging from Skull Base to Mid-Thigh
78813,Nuclear Medicine Imaging Whole Body
78814,Nuclear Medicine Study with CT Imaging
78815,Nuclear Medicine Study with CT Imaging Skull Base to Mid-Thigh
78816,Nuclear Medicine Study with CT Imaging Whole Body
CATEGORY,PHYSIOTHERAPY SERVICES
SUBCATEGORY,CANCER PREVENTION SERVICES
57421,Biopsy of Vagina and Cervix using an Endoscope
57454,Biopsy and Scraping of the Cervix using an Endoscope
57455,Cone Biopsy of the Cervix and Vagina using an Endoscope
57511,Cryotherapy (Cervix)
57460,Loop Electrosurgical Excision Procedure (LeEP)
SUBCATEGORY,CANCER SCREENING
88142,Cervical Cancer Screening (Pap Smear)
88143,Cervical Cancer Screening (VIA/VILI)
SUBCATEGORY,CHEMOTHERAPY
96411,Chemotherapy Administration and Supervision
96405,"Intralesional Chemotherapy, up to and including 7 Lesions"
96406,"Intralesional Chemotherapy, more than 7 Lesions"
96402,Hormonal Anti-Neoplastic Chemotherapy Administration Beneath the Skin or into the Muscle
96409,Bolus Intravenous Chemotherapy Infusion (Using Push Technique)
96413,Intravenous Chemotherapy Infusion up to 1 Hour
96415,Intravenous Chemotherapy Infusion
96521,Refilling and Maintenance of Portable Pumps.
96416,Prolonged Chemotherapy Infusion into a Vein by Portable or Implanted Pump more than 8 Hours
96417,Infusion of Different Chemotherapy Drug or Substance into a Vein up to 1 Hour
96420,Bolus Intra-Arterial Chemotherapy Infusion (Using Push Technique)
96422,Infusion of Chemotherapy into an Artery up to 1 Hour
96423,Intra-Arterial Chemotherapy Infusion
96425,"Prolonged Chemotherapy Infusion into Artery by Portable or Implanted Pump, more"
CODE,SERVICE DESCRIPTION
,than 8 Hours
96440,Intrapleural Chemotherapy (Chemotherapy Delivery into the Chest Cavity)
96446,Intraperitoneal Chemotherapy Infusion
96450,Intrathecal Chemotherapy Administration
SUBCATEGORY,RADIOTHERAPY
77790,Supervision of Radiotherapy Delivery
77401,Superficial Radiotherapy (EG Skin & Post Keloidectomy)
77280,Conventional Simulation (Simple)
77285,Conventional Simulation (Complex)
77290,CT Simulation Simple
77293,CT Simulation Complex (With Management of Respiratory Movement)
77387,Image Guided Radiotherapy (IGRT) Delivery
77299,Radiotherapy Planning 2D
77295,Radiotherapy Planning 3d
77301,Management of Modulation Radiotherapy (IMRT) Planning
77386,Intensity Modulated Radiation Therapy (IMRT) Delivery
77306,Curative Radiotherapy 2D
77307,Palliative Radiotherapy 2D
77316,Curative Radiotherapy 3D
77317,Palliative Radiotherapy 3D
77318,Extended Local/Hemi Body Radiotherapy ( LHB & UHB RT)
77331,Special Radiation Therapy Planning
77417,Therapeutic Radiology Port Films
77332,"Radiation Treatment Devices, Design and Construction (Moulding) in 2D"
77334,"Radiation Treatment Devices, Design and Construction (Moulding) in 3D"
77338,Design and Construction of Device for Radiation Therapy
77300,Calculation of Radiotherapy Dose
77469,Intraoperative Radiotherapy
77371,"Radiotherapy Delivery, Steriotactic Radiosurgery, for Cranial Growth per Session"
77321,Radiation Therapy Total Body Port Plan
77778,Prostate Brachytherapy
57155,Uterine Brachytherapy (Insertion of a Device to Deliver Radiation Therapy to the Uterus)
57156,Vaginal Brachytherapy
77770,High Dose Intracavitary Brachytherapy (ICT)
77385,Electron Treatment Delivery (Electron Therapy)
77520,Proton Treatment Delivery (Proton Therapy)
SUBCATEGORY,NUCLEAR MEDICINE INVESTIGATIONS
78315,Bone Scan
78708,Renal Scan
78707,Dimercaptosuccinic Acid Scan (Dmsa)
78454,Myocardial Perfusion Study
78481,Muga/Erna Study (Single)
78483,Muga/Erna Study (Multiple)
78226,Disida Hepatobiliary Study
78267,Merckels' Diverticulum Study
38790,Lymphoscintigraphy
38792,Sentinel Lymph Node
78607,Cerebral Perfusion Study
78608,Nuclear Medicine Study Brain with Metabolic Evaluation
78609,Nuclear Medicine Study Brain with Blood Circulation Evaluation
78071,Parathyroid Scintigraphy
78072,Imaging of Parathyroid with CT and Nuclear Medicine Study
78264,Milk Scan
78012,Thyroid Scan
78018,Iodine 131 Diagnostic Whole Body Scan (WBS)
79005,Iodine 131 Posttherapy Whole Body Scan (WBS)
78806,Galium 67 Scan
78802,MIBG Scan
78805,White Body Scan
78701,Nuclear Medicine Study of Kidney With Assessment of Blood Flow
78710,Nuclear Medicine Study of Kidney
CODE,SERVICE DESCRIPTION
78725,Nuclear Medicine Kidney Function Study
78730,Nuclear Medicine Study of Remaining Urine In Bladder
78740,Nuclear Medicine Backwash of Urine Into Kidney
78761,Nuclear Medicine Study of Testicles And Blood Vessel Flow
78799,Nuclear Medicine Study of Urogenital Systems
78800,Nuclear Medicine Study of Radioactive Material Distribution at Tumor Location
78801,Nuclear Medicine Study of Radioactive Material Distribution at Multiple Tumor Locations
78803,Nuclear Medicine Study of Radioactive Material Distribution
78804,"Nuclear Medicine Study of Radioactive Material Distribution of Whole Body, Requiring 2 or more Days Imaging"
78808,Injection of Radioactive Contrast Material into a Vein for Non-Imaging Gamma Probe
78811,Nuclear Medicine Study Limited Area
78812,Nuclear Medicine Imaging from Skull Base to Mid-Thigh
78813,Nuclear Medicine Imaging Whole Body
78814,Nuclear Medicine Study with CT Imaging
78815,Nuclear Medicine Study with CT Imaging Skull Base to Mid-Thigh
78816,Nuclear Medicine Study with CT Imaging Whole Body
CATEGORY,PHYSIOTHERAPY SERVICES
SUBCATEGORY,TRACTION
97011,Cervical Traction
97013,Lumbar Traction
SUBCATEGORY,CHEST EXAMINATION / THERAPY
94668,Manual Chest Physiotherapy
94620,Endurance Training
94452,Lung Function Test
94640,Airway Clearance Techniques / Breathing Exercises/Nebulization
94667,Conventional Chest Physiotherapy
94669,Mechanical Chest Physiotherapy
94680,Spirometry Exercises
94681,Positive Expiratory Pressure Therapy
94645,Aerosol Therapy- Nebulizer / Steam Therapy
32997,Therapeutic Postural Drainage
31720,Suction of Secretions
99503,Chest Physiotherapy Home Visit
SUBCATEGORY,THERMAL THERAPY
97010,Cold Therapy
99401,Ice Therapy
97034,Contrast Bath
97018,Heat Therapy / Wax Bath Therapy
SUBCATEGORY,EXERCISE THERAPY
97164,Medical Exercise Therapy - Therapeutic Equipments
97110,Non Paralytic Exercise Therapy
97161,Physiotherapy Follow up
96004,Postural Correction
97530,Postural Training
29425,Ambulation with Below Knee Pop
29355,Ambulation with Medical Aid
96001,Video Taped Gait Analysis
29440,Gait Training on Walker
97116,Gait Training
SUBCATEGORY,ELECTROTHERAPY
97026,Infra Red Radiation(IRR)
97024,Shortwave Diathermy(SWD)
97139,Microwave Physiotherapy
97028,Ultra Violet Radiation(UV)
97035,Ultrasound Therapeutic
20979,Therapeutic Ultrasound - Bone
97032,Tens
97140,Manual Therapy
97124,Therapeutic Massage
96002,Electromyography (EMG) Physiotherapy
0278T,Interferential (Ift) Therapy
0101T,Shock Wave Therapy
97033,Iontophoresis
90901,Biofeedback Training
SUBCATEGORY,ASSISSTIVE DEVICE
97761,Limb Orthotic Therapy
97760,Fitting Mobility / Assistive Device
29125,Non Moveable Splint (Fore Arm)
29505,Long Leg Splinting
29515,Below Knee Splinting
29530,Knee Strapping
29540,Ankle/ Foot Strapping
97542,Wheelchair Training - Physiotherapy
SUBCATEGORY,HYDROTHERAPY
97022,Whirlpool Therapy (Aquatic Therapy)
97113,Hydrotherapy
97036,Hydrotherapy - Hubbard
97016,Decongestive Physiotherapy
SUBCATEGORY,SPORT THERAPY
97170,Sport Physiotherapy
97171,Sport Physiotherapy - Review
97172,Sport Physiotherapy - Evaluation
97750,Physical Performance Test
SUBCATEGORY,PAEDIATRIC PHYSIOTHERAPY
97162,Neurodevelopmental Therapy
99391,Paediatric Physiotherapy -Neonates
99392,Paediatric Physiotherapy - 1 - 4 Years
99393,Paediatric Physiotherapy - 5 - 11 Years
99394,Preventive Health Education - 12 - 17 Years
SUBCATEGORY,PREVENTIVE MEDICINE
99395,Preventive Health Education - 18 - 39 Years
99396,Preventive Health Education - 40-64 Years
99397,Geriatric Health Education - Above 65 Years
99404,Preventive Physiotherapy Counseling
99412,Therapeutic Health Education
97150,Group Therapy
,
SUBCATEGORY,ACUPUNCTURE
97811,Acupuncture
97814,Acupuncture With Electrical Stimulation
SUBCATEGORY,NEURO-REHABILITATION
99091,Physiotherapeutic Report
99600,Community Based Rehabilitation
93797,Cardiac Rehabilitation
0310T,Motor Function Mapping of Arm or Leg
97799,Exercise Therapy Paralytic Condition
97112,Facial Paralysis Exercise
97163,Neurofacilitation Therapy
97039,Neuromuscular Rehabilitation
0106T,Sensory Assessment - Deep Touch
0108T,Sensory Assessment - Cold Touch
0109T,Sensory Assessment - Heat Touch
0110T,Sensory Assessment - Superficial Touch
99450,Disability Assessment
97537,Ergonomic Assessment
95831,Muscle Strenght Grading - Limbs
95832,Muscle Strenght Grading - Hand
95833,Muscle Strength Grading - Body
95851,Range of Motion / Rom Axial Skeleton
95852,Range of Motion/ Rom Appendicular
CATEGORY,OCCUPATIONAL THERAPY
SUBCATEGORY,OCCUPATIONAL THERAPY
99455,Adaptive Skill Training
0373T,Behavioral Modification Management
97532,Cognitive Skills
99403,Functional Counseling
97755,Hand Function Skills
99336,Adl's Functional Skills Training
97167,Rehabilitation Occupational Therapy
99509,Productivity Activities
90836,Psychosocial Intervention
97168,Remedial Activities
97535,Self Care Activities
98960,Self Care Skills Training
97533,Sensory Integration / Stimulation Training
97165,Occupational Therapy Physical – Follow up
92526,Dysphagia Management
90882,Learning Difficult Management
97166,Occupational Therapy at Rehabilitation Village
99456,Occupational Therapy Working Area Visit
98961,Closed Group Therapy
98962,Open Group Therapy
96127,Behavioral Assessment
96152,Psychoeducation - Occupational Therapy
0368T,Orientation On Protocol and Procedure
0369T,Re-Orientation On Protocol and Procedure
99402,Preventive Counseling
97545,Activity Grading
0371T,Family Psychoeducation
0372T,Behavioral Group Therapy
0374T,Behavioural Modification
SUBCATEGORY,SPLINTS
29105,Splints - Static / Dynamic
29126,Fore Arm Splint-Dynamic
29130,Hand Splint-Static
29131,Hand Splint-Dynamic
CATEGORY,SPEECH AND LANGUARGE THERAPY
SUBCATEGORY,SPEECH AND LANGUARGE THERAPY
92507,Speech And Language Intervention Therapy - Child / Adult
92522,Phonological / Articulation Management
92523,Speech and Language Comprehension Review
92524,Voice Analysis
92508,Speech and Language Group Therapy
92605,Augmentative Alternative Communication Intervention
92610,Swallowing Intervention Follow up
96105,Expressive and Receptive Speech and Language Assessment
92555,Auditory Assessment
92556,Auditory and Speech Assessment
92630,Auditory Verbal Therapy
92633,Auditory Training
CATEGORY,ANESTHESIA SERVICES
SUBCATEGORY,ACUTE/CHRONIC AND INTENSIVE CARE SERVICES
99292,CPR-Resuscitation
190,Anesthesia for procedure on facial bones or skull
192,Anesthesia for surgery of facial bones or skull
210,Anesthesia for procedure on brain
211,Anesthesia for procedure to remove blood collection in brain
212,Anesthesia for procedure to remove fluid in brain
214,Anesthesia for procedure to create holes in skull including X-ray imaging
215,Anesthesia for procedure to repair skull or skull fracture
216,Anesthesia for procedure on blood vessel in brain
218,Anesthesia for procedure on brain patient in sitting position
220,Anesthesia for procedure to drain brain and spinal cord fluid
222,Anesthesia for procedure on nerve in brain
300,Anesthesia for procedure on esophagus and neck
320,"Anesthesia for procedure on esophagus and neck, age 1 year or older"
450,Anesthesia for procedure on collar bone and shoulder blade
454,Anesthesia for biopsy of collar bone
470,Anesthesia for partial removal of rib
472,Anesthesia for partial removal of rib and chest wall repair
474,Anesthesia for partial removal of rib and chest wall reconstruction
520,Anesthesia for closed procedure in chest
524,Anesthesia for closed drainage of lung fluid
532,Anesthesia for central vein access
600,Anesthesia for procedure on upper spine and spinal cord
604,"Anesthesia for procedure on spine and spinal cord, patient in sitting position"
620,Anesthesia for procedure on middle spine and spinal cord
626,Anesthesia for procedure on middle spine and spinal cord with 1 lung ventilation
630,Anesthesia for procedure on lower spine
632,Anesthesia for removal of nerves in lower spine
635,Anesthesia for spinal tap
640,Anesthesia for closed manipulation of spine
670,Anesthesia for procedure on spine and spinal cord
700,Anesthesia for procedure on upper front abdominal wall
1112,Anesthesia for bone marrow aspiration and/or biopsy at pelvic bone
1120,Anesthesia for procedure on pelvic bone
1130,Anesthesia for application or revision of body cast
1140,Anesthesia for amputation of leg including pelvic bone
1150,Anesthesia for removal of pelvic bone tumor
1160,Anesthesia for procedure on pubic bone or sacroiliac joint
1170,Anesthesia for open procedure on pubic bone or sacroiliac joint
1173,Anesthesia for open repair of pelvic fracture
1180,Anesthesia for removal of external pelvic nerve
1190,Anesthesia for removal of internal pelvic nerve
1200,Anesthesia for closed procedure on hip joint
1202,Anesthesia for procedure on hip joint using an endoscope
1210,Anesthesia for open surgical procedure on hip joint
1212,Anesthesia for open hip joint dislocation
1214,Anesthesia for open total hip joint replacement
1215,Anesthesia for open revision of total hip joint replacement
1220,Anesthesia for closed procedure on upper two-thirds of thigh bone
1230,Anesthesia for open procedure on upper two-thirds of thigh bone
1232,Anesthesia for open amputation at upper two-thirds of thigh bone
1234,Anesthesia for open removal of muscle or tissue at upper two-thirds of thigh bone
1250,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of upper leg"
1260,Anesthesia for procedure on veins of upper leg
1270,Anesthesia for procedure on arteries of upper leg
1320,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and/or bursae of knee"
1340,Anesthesia for closed procedure on lower one-third of thigh bone
1360,Anesthesia for open procedure on lower one-third of thigh bone
1380,Anesthesia for closed procedure on knee joint
1382,Anesthesia for diagnostic examination of knee joint using an endoscope
1390,Anesthesia for closed procedure at kneecap and/or upper foreleg bones
1392,Anesthesia for open procedure at kneecap and upper foreleg bones
1400,Anesthesia for open or endoscopic procedure on knee including Popliteal Area
1402,Anesthesia for open or endoscopic total knee joint replacement
1404,Anesthesia for open or endoscopic procedure of dislocated knee
1420,"Anesthesia for knee joint cast application, removal, or repair"
1462,"Anesthesia for closed procedure on lower leg, ankle, and foot"
1464,Anesthesia for procedure on ankle and/or foot using an endoscope
1470,"Anesthesia for procedure on nerves, muscles, tendons, and fascia of lower leg, ankle, and foot"
1472,Anesthesia for procedure to repair calf muscle tendon
1474,Anesthesia for procedure to repair calf muscle
1480,"Anesthesia for open procedure on bones of lower leg, ankle and foot"
1482,Anesthesia for open amputation below the knee
1484,"Anesthesia for open reconstruction of lower leg, ankle, and/or foot bone"
1486,Anesthesia for open total ankle joint replacement
1490,"Anesthesia for lower leg cast application, removal, or repair"
1610,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of shoulder and underarm"
1620,Anesthesia for closed procedure on upper arm bone and shoulder joint
1622,Anesthesia for diagnostic examination of shoulder joint using an endoscope
1630,Anesthesia for open or endoscopic procedure at upper arm and shoulder joint including
1634,Anesthesia for open or endoscopic procedure of dislocated shoulder joint
1636,"Anesthesia for open or endoscopic amputation of arm, shoulder blade, and collar bone"
1638,Anesthesia for open or endoscopic total shoulder joint replacement
1680,"Anesthesia for cast application, removal or repair"
1682,"Anesthesia for shoulder spica cast application, removal or repair"
1710,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of upper arm and elbow"
1712,Anesthesia for open incision of elbow to shoulder tendon
1714,Anesthesia for repair of elbow to shoulder tendon
1716,Anesthesia for suture of upper arm and elbow tendon to bone
1730,Anesthesia for closed procedure on upper arm and elbow
1732,Anesthesia for diagnostic examination of elbow joint using an endoscope
1740,Anesthesia for open or endoscopic procedure on elbow
1742,Anesthesia for open or endoscopic procedure at upper arm bone
1744,Anesthesia for open or endoscopic repair of non-healed fracture of upper arm bone
1756,Anesthesia for open or endoscopic surgical procedure on elbow
1758,Anesthesia for open or endoscopic removal cyst or tumor of upper arm
1760,Anesthesia for open or endoscopic total elbow joint replacement
1770,Anesthesia for procedure on arteries of upper arm and elbow
1810,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of forearm, wrist, and hand"
1820,"Anesthesia for closed procedure on bones of forearm, wrist, or hand"
1829,Anesthesia for diagnostic examination of the wrist using an endoscope
1830,"Anesthesia for open or endoscopic procedure on bones of forearm, wrist, or hand"
1832,Anesthesia for open or endoscopic total wrist joint replacement
1860,"Anesthesia for forearm, wrist, or hand cast application, removal or repair"
1916,Anesthesia for diagnostic X-ray procedure on arteries or veins
1924,Anesthesia for X-ray procedure on arteries
1925,Anesthesia for X-ray procedure on neck or heart artery
1926,"Anesthesia for X-ray procedure on artery in brain, heart, or major vessel of chest 
(aorta)"
1930,Anesthesia for X-ray procedure on vein or lymph system
1931,Anesthesia for X-ray procedure on liver vein
1932,Anesthesia for X-ray procedure on chest or neck vein
1933,Anesthesia for X-ray procedure on brain vein
1935,Anesthesia for diagnostic X-ray procedure (accessed through the skin) on spine and spinal cord
1936,Anesthesia for X-ray procedure (accessed through the skin) on spine and spinal cord
1991,Anesthesia for nerve block and injection procedure
1992,"Anesthesia for nerve block and injection procedure, prone position"
1996,Daily hospital management of continuous spinal drug administration
1999,Anesthesia procedure
31500,Intubation (Intravenous Anaesthesia) /LMA /Mask -- (Inhalational Anaesthesia) /Mechanical Ventilation
62320,Epidural Anesthesia
62273,Epidural Patch
64400,"Injection of anesthetic agent, trigeminal nerve"
64402,"Injection of anesthetic agent, facial nerve"
64405,"Injection of anesthetic agent, greater occipital nerve"
64408,"Injection of anesthetic agent, cranial (vagus) nerve"
64410,"Injection of anesthetic agent, upper spine (phrenic) nerve"
64413,"Injection of anesthetic agent, neck nerve bundle"
64415,"Injection of anesthetic agent, brachial (arm) nerve bundle"
64416,"Injection by continuous infusion of anesthetic agent, brachial (arm) nerve bundle"
64417,Injection of anesthetic agent underarm (axillary) nerve
64418,"Injection of anesthetic agent, collar bone nerve"
36556,Insertion of central venous catheter for infusion
43753,NGT insertion
76937,Intravenous placement USS Guided
99152,Sedation without Respiratory support - Above 5yrs
99151,Sedation without Respiratory support - Under 5yrs
96366,IV Side Injection
93503,Continuous invasive CVP monitoring
96368,Continuous Drug infusions -Inotropes/Vasoactive drugs
92960,Defibrilation/Elective Cardioversion / Electrocardioversion (Resursitative Defibrillation procedure)
94660,Non Invasive mechanical ventilation (CPAP)
36620,Continuous invasive Arterial Blood Pressure (ABP) monitoring
530,Anesthesia for insertion of permanent heart pacemaker
534,Anesthesia for insertion or replace of pacing heart defibrillator
537,Anesthesia for procedure on heart to correct abnormal rhythm
539,Anesthesia for reconstruction of windpipe and lung airway
540,Anesthesia for procedure in chest
541,Anesthesia for procedure in chest with 1 lung ventilation
542,Anesthesia for removal of lung lining
546,Anesthesia for lung removal and chest wall repair
548,Anesthesia for procedure on windpipe and lung airway
550,Anesthesia for removal of breast bone tissue
560,Anesthesia for procedure on heart and great blood vessels
561,"Anesthesia for procedure on heart and great blood vessels on heart-lung machine, younger than 1 year of age"
562,"Anesthesia for procedure on heart and great blood vessels on heart-lung machine, age 1 year or older, or re-operation more than 1 month after original procedure"
563,Anesthesia for procedure on heart and great blood vessels on heart-lung machine
566,Anesthesia for heart artery bypass grafting
567,Anesthesia for heart artery bypass grafting on heart-lung machine
580,Anesthesia for heart or heart-lung transplant
882,Anesthesia for tying of major vein in lower abdomen
1272,Anesthesia for groin artery bypass graft and tying of upper leg artery
1274,Anesthesia for removal of groin artery blood clot
1430,Anesthesia for procedure on knee veins
1432,Anesthesia for repair of abnormal artery-vein formation of knee
1440,Anesthesia for procedure on knee arteries
1442,Anesthesia for removal of blood clot in artery behind knee
1444,Anesthesia for repair of bulging (aneurysm) defect in knee artery
1500,Anesthesia for procedure on arteries of lower leg including bypass graft
1502,Anesthesia for lower leg artery bypass graft or blood clot removal
1520,Anesthesia for procedure on veins of lower leg
1522,Anesthesia for removal of lower leg vein obstruction
1650,Anesthesia for procedure on arteries of shoulder and underarm
1652,Anesthesia for repair of bulging (aneurysm) defect in upper arm artery
1654,Anesthesia for bypass graft in shoulder or underarm artery
1656,Anesthesia for bypass graft from groin artery to shoulder or underarm artery
1670,Anesthesia for procedure on veins of shoulder and underarm
1772,Anesthesia for removal of blood clot from upper arm or elbow artery
1780,Anesthesia for procedure on veins of upper arm and elbow
1782,Anesthesia for suture of upper arm or elbow vein
1840,"Anesthesia for procedure on arteries of forearm, wrist, and hand"
1842,"Anesthesia for removal of blood clot from forearm, wrist, or hand artery"
1844,Anesthesia for placement or revision of blood flow shunt
1850,"Anesthesia for procedure on veins of forearm, wrist, and hand"
1852,"Anesthesia for suture of forearm, wrist, or hand vein"
1920,Anesthesia for procedure on heart vessels and chambers
1922,Anesthesia for X-ray or radiation therapy
100,Anesthesia for procedure on salivary gland with biopsy
102,Anesthesia for procedure to repair lip defect present at birth
103,Anesthesia for procedure on eyelid
104,Anesthesia for electric shock treatment
120,Anesthesia for biopsy of external middle and inner ear
124,Anesthesia for examination and biopsy of external middle and inner ear using an endoscope
126,Anesthesia for incision of ear drum
140,Anesthesia for procedure on eye
142,Anesthesia for lens surgery
144,Anesthesia for procedure on eye for corneal transplant
145,Anesthesia for retinal surgery
147,Anesthesia for procedure on eye for removal of iris
148,Anesthesia for eye examination using an endoscope
160,Anesthesia for procedure on nose and sinus
162,Anesthesia for surgery of nose and sinus
164,Anesthesia for soft tissue biopsy on nose and sinus
170,Anesthesia for procedure on mouth including biopsy
172,Anesthesia for procedure on mouth to repair palate deformity
174,Anesthesia for procedure on throat for removal of tumor
176,Anesthesia for surgery on mouth
322,Anesthesia for needle biopsy of thyroid
326,"Anesthesia for procedure on voice box and windpipe, children younger than 1 year of age"
350,Anesthesia for procedure on major blood vessels of neck
352,Anesthesia for tying procedure on major blood vessels of neck
400,"Anesthesia for procedure on skin of arms, legs, or trunk"
402,Anesthesia for breast reconstruction
404,Anesthesia for removal of breast
406,Anesthesia for removal of breast and lymph nodes
410,Anesthesia for procedure to correct abnormal heart rhythm
500,Anesthesia for procedure on esophagus
522,Anesthesia for closed needle biopsy of lung
528,Anesthesia for closed diagnostic examination of chest using an endoscope
529,Anesthesia for closed diagnostic examination of chest using an endoscope with 1 lung ventilation
625,Anesthesia for procedure on middle spine and spinal cord
702,Anesthesia for liver biopsy (accessed through the skin)
730,Anesthesia for procedure on upper rear abdominal wall
740,Anesthesia for procedure on gastrointestinal tract using an endoscope
750,Anesthesia for procedure to repair upper abdominal hernia
752,Anesthesia for procedure to repair upper abdominal incisional hernia and/or wound opening
754,Anesthesia for procedure to repair upper abdominal hernia present at birth
756,Anesthesia for procedure to repair abdominal hernia
770,Anesthesia for procedure on major abdominal blood vessels
790,Anesthesia for procedure in upper abdomen including use of an endoscope
792,Anesthesia for partial removal of liver or management of bleeding including use of an endoscope
794,Anesthesia for removal of pancreas including use of an endoscope
796,Anesthesia for liver transplant recipient including use of an endoscope
797,Anesthesia for procedure on stomach for obesity including use of an endoscope
800,Anesthesia for procedure on lower front abdominal wall
802,Anesthesia for removal of excess tissue on lower abdominal wall
810,Anesthesia for procedure on lower intestine using an endoscope
820,Anesthesia for procedure on lower rear abdominal wall
830,Anesthesia for lower abdominal hernia repair
832,Anesthesia for middle or incisional abdominal hernia repair
834,"Anesthesia for lower abdominal hernia repair, child younger than 1 year of age"
836,"Anesthesia for lower abdominal hernia repair, infants younger than 37 weeks gestational age at birth and younger than 50 weeks gestational age at time of surgery"
840,Anesthesia for procedure in lower abdominal cavity including use of an endoscope
842,Anesthesia for removal of amniotic fluid in uterus including use of an endoscope
844,Anesthesia for procedure in lower abdominal cavity and rectum including use of an endoscope
846,Anesthesia for removal of uterus including use of an endoscope
848,Anesthesia for removal of pelvic organs including use of an endoscope
851,Anesthesia for tying or incision of fallopian tubes using an endoscope
860,Anesthesia for procedure in lower abdomen including urinary tract
862,Anesthesia for procedure on upper urinary duct (ureter) or removal of kidney for transplant
864,Anesthesia for removal of urinary bladder
865,Anesthesia for removal of prostate
866,Anesthesia for removal of adrenal gland
868,Anesthesia for kidney transplant
870,Anesthesia for removal of urinary bladder stone
872,Anesthesia for shock wave therapy for urinary system stones
873,Anesthesia for shock wave therapy for urinary system stones
880,Anesthesia for procedure on major lower abdominal wall blood vessels
902,Anesthesia for procedure on anus and rectum
904,Anesthesia for procedure on perineum
906,Anesthesia for removal of external female genitalia
908,Anesthesia for removal of prostate
910,Anesthesia for procedure on urinary system including use of an endoscope
912,Anesthesia for removal of urinary bladder tumors including use of an endoscope
914,Anesthesia for removal of prostate including use of an endoscope
916,Anesthesia for procedure to control urinary system bleeding including use of an endoscope
918,"Anesthesia for fragmenting, manipulation and/or removal of kidney stone including use of an endoscope"
920,Anesthesia for procedure on male genitalia
921,Anesthesia for vasectomy
922,Anesthesia for procedure on male genitalia glands
924,Anesthesia for repair of undescended testicle
926,Anesthesia for removal of testicle through groin
928,Anesthesia for removal of testicle through abdomen
930,Anesthesia for relocation of undescended testicle into scrotum
932,Anesthesia for removal of penis
934,Anesthesia for removal of penis and lymph nodes on both sides of groin
936,Anesthesia for removal of penis and lymph nodes on both sides of groin
938,Anesthesia for insertion of penile prosthesis
940,"Anesthesia for vaginal biopsy of cervix, uterine lining, or external genitalia"
942,Anesthesia for repair or removal of vagina and urinary procedure
944,Anesthesia for vaginal removal of uterus
948,Anesthesia for suture closure of cervix
950,Anesthesia for examination of cervix using an endoscope
952,Anesthesia for examination of uterus using an endoscope
1951,"Anesthesia for treatment of second and third-degree burn, less than 4% total body surface"
1952,"Anesthesia for treatment of second and third-degree burn, between 4% and 9% total body surface area"
1953,Anesthesia for treatment of second and third-degree burn
1958,Anesthesia for procedure to turn the position of fetus in uterus
1960,Anesthesia for vaginal delivery
